,User-ID,ISBN,Book-Rating
633990,153662,0380820846,9
633991,153662,0380820854,10
634010,153662,0385121679,10
634025,153662,038531292X,6
634045,153662,0385493800,9
634051,153662,0385497466,5
634118,153662,039913039X,8
634138,153662,0399148248,10
634139,153662,039914840X,10
634143,153662,0399149848,10
634144,153662,0399151060,10
634158,153662,0425081818,10
634167,153662,042511774X,9
634188,153662,0425148297,10
634195,153662,0425150984,10
634219,153662,0425168131,10
634231,153662,0425173631,9
634237,153662,0425176304,10
634241,153662,0425178579,10
634249,153662,0425181464,10
634258,153662,0425183971,10
634261,153662,042518630X,10
634263,153662,0425189031,10
634272,153662,0425191583,10
634282,153662,0439049962,9
634286,153662,0439064872,10
634290,153662,0439136369,10
634292,153662,0439139597,10
634293,153662,0439139600,10
634326,153662,043935806X,10
634350,153662,0440108268,10
634352,153662,0440114764,10
634353,153662,0440118700,10
634359,153662,0440170842,9
634367,153662,0440204887,10
634385,153662,0440211727,10
634394,153662,0440213525,10
634395,153662,0440214041,9
634474,153662,0440234700,9
634521,153662,0440241162,9
634546,153662,0440419468,10
634552,153662,0440479002,9
634553,153662,0440495962,10
634567,153662,0440932599,9
634570,153662,0440945151,9
634584,153662,0441005837,9
634646,153662,0446364266,10
634656,153662,0446394521,5
634666,153662,044652087X,10
634709,153662,0446605336,10
634726,153662,0446608122,10
634777,153662,0448095017,10
634880,153662,0451099648,10
634881,153662,0451117298,9
634885,153662,0451132378,10
634902,153662,0451167805,9
634904,153662,0451169514,9
634908,153662,0451172817,8
634958,153662,0451190556,10
634997,153662,0451199685,10
635274,153662,0505525526,9
635291,153662,051508901X,10
635298,153662,0515094773,9
635299,153662,0515099511,9
635303,153662,0515103969,10
635307,153662,0515107662,10
635312,153662,051511054X,10
635313,153662,0515110973,10
635314,153662,0515111317,10
635318,153662,0515114006,9
635325,153662,0515115630,9
635326,153662,0515116068,10
635329,153662,0515116750,9
635334,153662,0515118230,9
635347,153662,051511992X,9
635348,153662,0515120006,9
635355,153662,0515120618,9
635360,153662,0515121843,8
635361,153662,051512219X,9
635364,153662,0515122491,9
635366,153662,0515122734,9
635368,153662,051512317X,9
635374,153662,0515124206,10
635375,153662,0515124214,9
635380,153662,0515124621,10
635398,153662,0515126772,9
635409,153662,0515127833,9
635413,153662,0515128546,9
635414,153662,0515128554,9
635416,153662,051512902X,10
635423,153662,0515129933,10
635427,153662,0515130389,9
635432,153662,0515130966,9
635435,153662,0515131091,8
635439,153662,0515131660,9
635442,153662,0515132020,9
635443,153662,051513225X,8
635449,153662,051513287X,10
635458,153662,0515133973,10
635470,153662,051513628X,10
635472,153662,0515136379,10
635473,153662,0515136530,10
635507,153662,0525941908,5
635508,153662,0525946233,9
635535,153662,0553106651,5
635541,153662,0553131893,10
635554,153662,0553211765,10
635555,153662,055321313X,10
635556,153662,0553213148,9
635557,153662,0553213156,8
635558,153662,0553213164,10
635559,153662,0553213172,10
635560,153662,0553213180,9
635596,153662,0553265741,9
635598,153662,0553266578,10
635601,153662,0553269224,9
635607,153662,0553272837,10
635612,153662,0553277472,10
635621,153662,0553280414,10
635622,153662,0553280511,10
635627,153662,0553283545,9
635629,153662,0553285785,9
635633,153662,0553289322,9
635638,153662,0553290789,10
635643,153662,055329315X,9
635644,153662,0553293168,9
635646,153662,0553293257,9
635649,153662,0553294903,10
635653,153662,0553295977,9
635660,153662,0553299506,8
635669,153662,0553379267,10
635713,153662,055356160X,10
635737,153662,0553569406,9
635738,153662,0553569910,10
635743,153662,0553571885,10
635755,153662,0553572997,10
635760,153662,0553574078,9
635772,153662,0553575023,10
635798,153662,0553577123,10
635815,153662,0553578960,10
635835,153662,055358183X,9
635847,153662,055358264X,10
635868,153662,0553587188,10
635895,153662,059035342X,10
635908,153662,0590414291,10
635976,153662,0590477331,5
636046,153662,0670691992,10
636048,153662,067081458X,9
636065,153662,0671001132,8
636068,153662,0671001701,10
636074,153662,0671003348,9
636075,153662,0671003364,10
636077,153662,0671003593,7
636087,153662,0671010085,9
636092,153662,067101420X,9
636117,153662,0671025341,9
636126,153662,0671027573,10
636127,153662,0671027646,9
636133,153662,0671034006,10
636134,153662,0671034022,10
636143,153662,0671041789,10
636145,153662,0671042505,9
636171,153662,0671517643,10
636180,153662,0671525743,10
636224,153662,0671644475,10
636244,153662,067168972X,9
636245,153662,0671689746,10
636252,153662,0671702505,10
636253,153662,0671702513,9
636255,153662,0671705091,10
636272,153662,0671737600,9
636273,153662,0671737805,9
636276,153662,0671739441,9
636280,153662,0671741187,10
636281,153662,0671742558,10
636286,153662,0671744208,9
636287,153662,0671744216,10
636291,153662,0671744623,9
636303,153662,0671769200,10
636327,153662,0671793535,10
636328,153662,0671793543,10
636329,153662,0671793551,7
636331,153662,0671795538,9
636332,153662,0671795554,8
636335,153662,0671798782,10
636346,153662,0671868691,8
636348,153662,0671870114,9
636350,153662,067187098X,9
636363,153662,0671880608,9
636369,153662,0671886665,10
636370,153662,067189109X,8
636381,153662,067942525X,5
636386,153662,0679451463,5
636403,153662,0679751521,10
636405,153662,067976402X,10
636439,153662,0684814994,10
636443,153662,0684835819,10
636454,153662,0684856603,9
636458,153662,0684862719,9
636519,153662,0689824750,9
636566,153662,0743211235,10
636572,153662,0743245520,9
636579,153662,0743410181,9
636597,153662,0743420373,10
636609,153662,0743437128,10
636610,153662,0743437640,9
636619,153662,0743456173,9
636640,153662,0743477081,7
636697,153662,0765342987,10
636707,153662,0767907817,9
636708,153662,0767908481,8
636847,153662,0804106304,9
636885,153662,0804119910,9
636940,153662,0812510992,10
636983,153662,081296683X,7
637293,153662,0842329129,9
637295,153662,0842329242,9
637297,153662,0842332251,9
637298,153662,0842332278,9
637540,153662,0894803204,10
637570,153662,0920668372,9
637635,153662,1551662604,8
637705,153662,1551668017,8
637708,153662,1551668084,10
637717,153662,1551668300,8
637721,153662,1551668378,9
637797,153662,1558744150,9
638008,153662,1878448900,9
638096,153718,0141000198,7
638097,153718,0312289723,8
638100,153718,0312979975,8
638107,153718,0312990456,9
638115,153718,0345423402,9
638124,153718,0373242328,7
638126,153718,0373244487,8
638135,153718,0373483694,9
638137,153718,0373484224,7
638138,153718,0373484410,8
638139,153718,0373484887,7
638140,153718,0373484895,8
638141,153718,0373484909,8
638164,153718,0425183971,10
638166,153718,0425189031,10
638170,153718,0439064872,8
638171,153718,0439139600,10
638173,153718,044021145X,8
638174,153718,0440214041,8
638180,153718,0440972329,3
638181,153718,0446364703,6
638182,153718,044651652X,8
638184,153718,0446520802,7
638185,153718,0446525537,10
638187,153718,0446608955,10
638195,153718,0452282829,5
638205,153718,051511779X,8
638210,153718,0515121843,9
638213,153718,0515124214,9
638218,153718,0515128554,8
638226,153718,0515134449,8
638227,153718,0515134457,8
638228,153718,0515134465,8
638229,153718,0515134473,8
638230,153718,0515134481,8
638231,153718,051513449X,8
638232,153718,0515134503,8
638233,153718,0515134511,8
638234,153718,051513452X,8
638235,153718,0515135062,8
638239,153718,0515137111,9
638261,153718,0671001795,10
638263,153718,0671023616,8
638292,153718,1573229571,7
638468,153797,0316284955,7
638471,153797,034536743X,8
638473,153797,0380703882,6
638478,153797,0385484518,8
638481,153797,0385508042,6
638482,153797,0385511612,7
638484,153797,0440220602,8
638487,153797,0440235596,8
638504,153797,0671021001,6
638511,153797,0671727583,6
638520,153797,067976402X,10
638525,153797,0836236688,9
638526,153797,0871136791,8
638531,153797,1566840287,6
639693,154345,0060934417,8
639698,154345,0064401847,7
639707,154345,014012389X,7
639731,154345,0312140940,6
639739,154345,0345387651,6
639745,154345,038071907X,7
639749,154345,038549730X,7
639750,154345,0385504209,8
639754,154345,044021873X,7
639756,154345,0452282152,6
639762,154345,0553289691,3
639767,154345,067091021X,7
639773,154345,0679728899,5
639775,154345,0684844818,7
639781,154345,0786867175,6
639794,154345,1573226882,8
639795,154345,1573227331,8
640213,154469,0312983298,6
640220,154469,0373483503,6
640222,154469,0380756277,7
640226,154469,0380789884,7
640230,154469,0385472943,10
640231,154469,0399150897,10
640232,154469,042511984X,7
640233,154469,0425121631,10
640236,154469,0425137562,10
640238,154469,0425146413,10
640239,154469,0425163385,10
640241,154469,0425174271,10
640246,154469,0440214041,10
640248,154469,0440225701,10
640253,154469,0446356832,10
640255,154469,0446364193,10
640256,154469,0446516317,10
640258,154469,0446603929,10
640259,154469,0446606189,10
640260,154469,0446607657,10
640261,154469,0446608815,10
640264,154469,0446609617,6
640265,154469,0446611085,10
640270,154469,0451155750,10
640271,154469,0451181379,10
640273,154469,0451184963,6
640278,154469,0515107662,10
640281,154469,0515118656,6
640290,154469,0553571885,10
640300,154469,0671028375,8
640301,154469,0671516922,7
640303,154469,0671795554,6
640305,154469,067942525X,6
640320,154469,1558744592,10
640374,154529,0066214122,9
640377,154529,0312971230,5
640380,154529,0316346624,10
640381,154529,0345361792,10
640389,154529,0395177111,8
640398,154529,0440236703,8
640399,154529,0440241006,10
640401,154529,0446358576,9
640402,154529,0446516570,9
640403,154529,0446527165,7
640405,154529,0446605409,9
640406,154529,0446606324,8
640408,154529,0446612731,9
640409,154529,0446613444,8
640410,154529,0451169530,9
640412,154529,0451194861,8
640413,154529,0451205146,8
640415,154529,0515123447,9
640423,154529,0671027360,8
640429,154529,0767908171,10
640431,154529,0812550706,8
641733,155014,0064400581,8
641735,155014,014012389X,8
641748,155014,0312979096,6
641750,155014,0316769487,8
641756,155014,0345339711,10
641775,155014,0380710218,8
641780,155014,0380789035,5
641784,155014,0380820889,8
641785,155014,0385234104,8
641807,155014,0440206154,10
641814,155014,0440404193,8
641830,155014,0446605239,7
641842,155014,0449221490,7
641843,155014,0449221504,7
641846,155014,0451153553,10
641854,155014,0451181379,5
641860,155014,0451206002,7
641888,155014,0553250426,10
641889,155014,0553250531,9
641894,155014,0553268929,7
641898,155014,0553278355,10
641910,155014,0553569619,8
641924,155014,0671461494,10
642321,155147,0028604199,6
642373,155147,0312195516,7
642389,155147,0345253736,6
642409,155147,034542705X,7
642435,155147,0380729407,8
642493,155147,0440211263,7
642514,155147,0446323527,7
642522,155147,0449212602,8
642566,155147,0553268880,7
642567,155147,0553269631,9
642596,155147,0671617028,8
642609,155147,0679448594,7
642635,155147,080410526X,7
642872,155219,0060085452,7
642891,155219,0140254544,4
642896,155219,014100018X,9
642900,155219,0142003727,9
642925,155219,0345423291,8
642932,155219,0345457641,7
642937,155219,0373250207,8
642941,155219,0373250479,10
642950,155219,0375501347,10
642951,155219,0375502238,9
642957,155219,037570485X,10
642962,155219,0375758232,5
643002,155219,0446679364,7
643011,155219,0451409973,8
643039,155219,0670031062,9
643043,155219,0671027360,10
643095,155219,0767903382,10
643109,155219,0871138190,4
645215,156150,0060256656,10
645216,156150,0060263857,9
645246,156150,0060920084,8
645260,156150,0060981180,6
645271,156150,0064400964,10
645290,156150,0064472264,7
645291,156150,0064472272,8
645314,156150,0140245162,7
645332,156150,0140298479,8
645334,156150,0141000198,10
645343,156150,0142001430,9
645370,156150,020530902X,10
645415,156150,0316107298,8
645446,156150,0345350499,9
645480,156150,0375414053,7
645499,156150,0375758992,10
645503,156150,0380002930,10
645509,156150,0380704587,9
645510,156150,038070613X,5
645514,156150,0380713802,8
645516,156150,0380715430,8
645519,156150,0380718332,7
645521,156150,0380721643,9
645523,156150,0380723638,7
645525,156150,0380725835,5
645526,156150,0380727501,8
645536,156150,0380807343,10
645540,156150,0380973545,7
645545,156150,0385302304,10
645548,156150,0385315279,7
645567,156150,0385486804,9
645586,156150,0394726413,7
645589,156150,0394823370,10
645599,156150,0399143947,9
645602,156150,0399145087,5
645619,156150,0425153789,7
645631,156150,0425178951,5
645637,156150,042518403X,6
645656,156150,0439064872,10
645660,156150,043935806X,8
645680,156150,0440203856,8
645691,156150,0440215625,9
645693,156150,0440217563,8
645699,156150,0440226104,6
645700,156150,0440226430,7
645712,156150,0441172717,10
645727,156150,0446605409,8
645748,156150,0449208672,10
645760,156150,0449216861,6
645768,156150,0449224392,8
645785,156150,0451166892,10
645802,156150,0451454243,7
645804,156150,0451456521,7
645819,156150,0452284449,8
645835,156150,0515128821,10
645838,156150,0517149257,5
645907,156150,0609806505,6
645926,156150,067091021X,9
645932,156150,0671027360,6
645950,156150,0671727796,9
645954,156150,0671776975,7
645973,156150,0679731148,9
645979,156150,0679746048,8
645990,156150,0684835959,7
646092,156150,0767902521,9
646093,156150,076790382X,7
646094,156150,0767903854,9
646095,156150,0767903862,8
646118,156150,0802135161,6
646247,156150,1573225517,7
646249,156150,1573228737,7
646355,156214,006019443X,10
646372,156214,0316154601,10
646394,156214,0345452577,5
646397,156214,0345458915,10
646400,156214,0374281602,6
646401,156214,0375413596,7
646403,156214,038072362X,10
646419,156214,0399150439,10
646420,156214,0399150560,10
646422,156214,0399150854,10
646428,156214,0399151451,9
646431,156214,0399152288,10
646438,156214,0425132951,5
646453,156214,0446365505,10
646456,156214,0446531480,10
646458,156214,0446606189,10
646472,156214,0553801929,10
646474,156214,0553802461,9
646476,156214,0553803409,10
646618,156269,0060175818,7
646627,156269,0061000043,8
646637,156269,0061098795,8
646638,156269,006109918X,7
646639,156269,0061099325,7
646650,156269,0140143505,8
646720,156269,0345374568,8
646725,156269,0345387554,8
646744,156269,0375502912,10
646768,156269,038072118X,7
646772,156269,0380723638,7
646774,156269,0380725827,6
646777,156269,0380728265,9
646806,156269,0385418493,8
646859,156269,0425183750,8
646866,156269,0425188787,8
646869,156269,0439064872,7
646871,156269,043936213X,8
646879,156269,0440208459,8
646880,156269,0440213991,9
646881,156269,0440217520,9
646885,156269,0440224705,8
646904,156269,0446609951,5
646906,156269,044661095X,6
646916,156269,0449217205,7
646917,156269,0449219364,7
646918,156269,0449219461,8
646920,156269,0449219569,8
646921,156269,044922046X,6
646922,156269,0449221482,9
646923,156269,0449221490,8
646924,156269,0449221504,7
646925,156269,0449221512,8
646927,156269,0449223604,8
646942,156269,0451201558,9
646960,156269,0515117234,7
646975,156269,0553278029,9
646976,156269,0553278274,9
646977,156269,0553279556,7
646978,156269,0553279912,7
646979,156269,0553280341,8
646980,156269,0553280368,7
646982,156269,0553284789,8
647023,156269,0671040588,8
647055,156269,0684847957,8
647060,156269,0684874350,9
647082,156269,0786889004,6
647100,156269,0805036504,8
647194,156300,0060391502,10
647216,156300,0380717018,10
647221,156300,0385332963,10
647227,156300,0425121259,10
647228,156300,0425124347,10
647230,156300,0425128164,10
647235,156300,0425136981,10
647236,156300,0425142485,10
647240,156300,0425175405,10
647278,156300,0553580221,10
647324,156300,0842329218,10
647326,156300,0842329250,10
647608,156467,006109157X,10
647615,156467,0312983271,10
647616,156467,031298328X,10
647617,156467,0312983298,10
647631,156467,0373483880,10
647650,156467,0373825021,10
647657,156467,0380718340,10
647686,156467,0380814390,10
647699,156467,0425135721,10
647702,156467,0425150984,10
647703,156467,042517140X,10
647704,156467,0425173631,10
647705,156467,0425176304,10
647706,156467,0425183971,10
647707,156467,042518630X,10
647708,156467,0425191583,5
647711,156467,0440126894,10
647712,156467,0440177049,10
647713,156467,0440185327,10
647717,156467,044021145X,10
647718,156467,0440213525,10
647719,156467,0440214041,10
647721,156467,0440223806,10
647723,156467,0440224764,5
647724,156467,0440226430,10
647731,156467,0446353957,10
647744,156467,0451161351,8
647765,156467,0515126772,10
647766,156467,0515128546,10
647768,156467,051512902X,10
647769,156467,0515132187,10
647771,156467,0515136530,7
647778,156467,0553275976,10
647780,156467,0553293168,10
647792,156467,0553583980,10
647793,156467,067101420X,10
647797,156467,0671034022,10
647799,156467,0671047329,10
647811,156467,0671644475,10
647823,156467,0671744208,10
647826,156467,0671797050,10
647839,156467,0804114609,10
647861,156467,1551666022,10
647868,156467,1551668068,10
647870,156467,1551668378,10
647875,156467,1551668653,9
647879,156467,1551668998,10
649595,157247,0006550576,6
649600,157247,0060929596,6
649694,157247,0440226430,7
649702,157247,0446607207,7
649711,157247,0451165594,5
649712,157247,0451166604,6
649714,157247,0451166884,5
649719,157247,0451180410,9
649720,157247,0451181379,8
649723,157247,0451186648,9
649724,157247,0451188489,9
649755,157247,0553295772,9
649762,157247,055356451X,7
649766,157247,0553576801,6
649802,157247,0679735771,5
649803,157247,0679751521,2
649804,157247,0684871262,7
649901,157247,0821769340,1
649905,157247,0821776037,2
649909,157247,1551668084,2
649911,157247,1558745157,5
650001,157273,0020198906,8
650009,157273,0060392452,9
650016,157273,0060922249,8
650033,157273,0060987529,6
650061,157273,0062512021,8
650097,157273,0312203039,8
650098,157273,0312205406,8
650101,157273,0312265840,8
650102,157273,0312265859,7
650103,157273,0312265867,8
650108,157273,0312306326,8
650133,157273,0316666343,8
650186,157273,0345418794,9
650197,157273,0345441265,8
650211,157273,0374199698,9
650215,157273,0375506276,6
650232,157273,0380718758,9
650261,157273,0380817144,6
650275,157273,0385335482,6
650289,157273,0385504209,9
650308,157273,039914675X,7
650349,157273,0439064872,9
650356,157273,0440212812,7
650368,157273,0440419468,5
650431,157273,0449003795,9
650441,157273,0449220184,5
650499,157273,0515127396,8
650504,157273,0515135828,8
650514,157273,0553096834,9
650534,157273,0553280341,8
650539,157273,0553284789,8
650568,157273,059035342X,9
650586,157273,0670880728,9
650707,157273,0689714335,7
650745,157273,0804106304,8
650790,157273,0812967240,8
650878,157273,1558531564,8
650914,157273,1878424319,8
651854,157811,0060392452,1
651860,157811,0061099708,10
651866,157811,0140071083,10
651871,157811,0140430962,10
651883,157811,0345322231,10
651896,157811,0385333927,5
651897,157811,0385503822,10
651901,157811,0399149325,7
651921,157811,0451191145,10
651938,157811,0553258001,10
651943,157811,0671004107,10
651953,157811,0684853523,10
652012,157811,0915811006,8
652611,158226,0060929871,8
652613,158226,0060932139,9
652615,158226,0060934700,7
652619,158226,0061057649,9
652620,158226,0061059072,7
652635,158226,0156012197,8
652645,158226,0345368754,8
652647,158226,0345452577,7
652651,158226,0380718340,6
652652,158226,0380729407,9
652653,158226,0380731851,7
652654,158226,0380789019,7
652655,158226,0380789035,9
652656,158226,0380977788,7
652658,158226,0385337116,8
652659,158226,0385504209,9
652662,158226,0393312836,8
652664,158226,042515999X,8
652667,158226,0441003257,8
652669,158226,0446343455,6
652676,158226,0515128821,5
652677,158226,0517542099,8
652699,158226,0553380168,7
652702,158226,0553584480,7
652703,158226,0553802488,8
652704,158226,0553802496,8
652708,158226,0671027360,4
652709,158226,0671027387,3
652714,158226,0679457313,7
652718,158226,0684804522,8
652734,158226,0876850867,6
652739,158226,0930289595,9
652741,158226,1400031699,5
652749,158226,1563890119,9
652776,158226,1563898586,8
652788,158226,1853261580,8
652792,158226,2070408507,7
652821,158254,0060196122,7
652827,158254,0060928336,8
652829,158254,0060930535,9
652834,158254,0060973897,6
652843,158254,0140279288,8
652844,158254,0156027321,8
652858,158254,0316769487,8
652873,158254,0375727132,8
652875,158254,0375756981,8
652910,158254,0451185560,8
652918,158254,0452280621,7
652921,158254,0553212621,7
652929,158254,0609804138,8
652930,158254,060980619X,10
652939,158254,0679442405,10
652956,158254,0786885688,7
652959,158254,0804106304,7
653164,158295,0060532149,5
653167,158295,0061000175,7
653182,158295,0061031410,6
653183,158295,0061031429,7
653189,158295,0061091464,9
653193,158295,0061093084,9
653197,158295,0061098035,7
653227,158295,0312924585,9
653228,158295,0312950489,6
653236,158295,0312966091,7
653244,158295,0312971346,7
653251,158295,0312990456,7
653253,158295,0316666343,7
653254,158295,0316693200,6
653255,158295,0316693235,6
653256,158295,0316693294,7
653260,158295,0345313860,8
653262,158295,0345334019,7
653267,158295,0345351525,6
653268,158295,0345360001,6
653272,158295,0345366239,5
653273,158295,0345373707,4
653275,158295,034537536X,7
653276,158295,0345380193,6
653280,158295,034538184X,5
653282,158295,0345386108,7
653283,158295,0345386132,6
653287,158295,0345402308,8
653305,158295,0345458915,8
653336,158295,0375504397,7
653339,158295,0380603926,7
653341,158295,0380703882,6
653344,158295,0380711524,7
653345,158295,0380717018,7
653350,158295,0380723638,6
653352,158295,0380724979,7
653354,158295,0380725835,7
653356,158295,0380730847,7
653359,158295,0380731851,8
653361,158295,0380732688,7
653378,158295,0380780860,7
653407,158295,0385335482,5
653412,158295,0394587863,9
653413,158295,0394800133,5
653418,158295,0399133143,6
653421,158295,0399140093,7
653424,158295,0399142851,7
653430,158295,039914868X,7
653431,158295,0399149155,6
653432,158295,0399149783,8
653442,158295,0425092178,6
653444,158295,0425098648,5
653448,158295,0425107469,6
653450,158295,0425115801,7
653451,158295,042511984X,5
653452,158295,0425121631,8
653453,158295,0425124347,6
653454,158295,0425126064,8
653459,158295,0425130711,6
653461,158295,0425132048,7
653462,158295,0425132951,6
653468,158295,042513525X,6
653471,158295,0425136981,6
653476,158295,0425140032,6
653477,158295,0425140946,6
653478,158295,0425141233,8
653489,158295,0425151867,7
653498,158295,042516098X,6
653500,158295,0425163385,7
653514,158295,0425173631,8
653534,158295,0425182878,7
653539,158295,042518630X,5
653546,158295,0425189864,7
653565,158295,0440208459,6
653566,158295,044021145X,6
653570,158295,0440214041,6
653573,158295,0440216842,5
653578,158295,0440220696,8
653582,158295,044022165X,6
653588,158295,0440225825,8
653607,158295,0446360589,6
653619,158295,0446520802,8
653620,158295,0446525774,5
653621,158295,0446525804,7
653622,158295,0446527041,7
653628,158295,0446603392,5
653632,158295,0446604844,7
653640,158295,0446609943,7
653642,158295,0446612545,6
653650,158295,0449003795,7
653669,158295,0449213730,7
653670,158295,0449215024,7
653673,158295,0449219372,5
653675,158295,0449219461,6
653678,158295,0449223043,7
653689,158295,0451142934,5
653691,158295,0451149513,5
653692,158295,0451152190,6
653696,158295,0451167317,7
653697,158295,0451170385,4
653701,158295,0451176723,7
653703,158295,0451179188,5
653705,158295,0451180054,6
653708,158295,0451180410,7
653710,158295,0451181379,5
653715,158295,0451184327,5
653734,158295,0451197038,7
653746,158295,0451202538,5
653769,158295,0452257743,5
653771,158295,0452262143,9
653772,158295,0452279178,9
653779,158295,0515110396,7
653780,158295,051511264X,6
653785,158295,0515122491,7
653789,158295,0515127833,6
653792,158295,0515129224,6
653794,158295,0515129941,5
653799,158295,0515131229,7
653800,158295,0515131741,5
653801,158295,0515132020,7
653802,158295,051513287X,7
653813,158295,0525941908,5
653821,158295,0553106643,8
653822,158295,0553106651,5
653841,158295,0553271636,7
653842,158295,0553273299,6
653843,158295,0553275704,6
653850,158295,0553280368,6
653855,158295,055329170X,6
653857,158295,0553292722,6
653860,158295,0553295772,5
653864,158295,0553299506,6
653869,158295,0553561618,7
653871,158295,055356451X,7
653872,158295,0553564528,7
653873,158295,0553569031,8
653876,158295,0553569783,7
653877,158295,0553569791,7
653878,158295,0553569910,8
653880,158295,0553571818,7
653883,158295,0553571885,7
653886,158295,0553572202,6
653887,158295,0553572210,6
653888,158295,0553572326,6
653894,158295,0553575538,8
653898,158295,0553576801,7
653899,158295,0553576925,8
653902,158295,0553578022,8
653907,158295,0553579606,8
653908,158295,0553579983,7
653911,158295,0553582127,8
653913,158295,0553582895,5
653916,158295,0553583468,8
653919,158295,0553800949,8
653920,158295,0553801430,8
653922,158295,0553802496,8
653933,158295,0670813648,7
653935,158295,0670839531,5
653936,158295,0670868361,7
653941,158295,0671004565,7
653944,158295,067101420X,5
653948,158295,067102423X,8
653951,158295,0671026011,8
653973,158295,0671673661,6
653974,158295,0671673688,6
653989,158295,0671867091,6
653992,158295,0671867172,5
653995,158295,0679401385,6
653996,158295,0679405283,8
653997,158295,0679412956,8
653999,158295,067942573X,9
654003,158295,0679454470,7
654009,158295,0684195976,7
654010,158295,0684195984,7
654018,158295,0688156126,5
654019,158295,0688163165,8
654031,158295,0743206029,7
654032,158295,0743222008,6
654043,158295,074343627X,7
654044,158295,0743436679,5
654068,158295,0786867248,7
654072,158295,0786889551,6
654086,158295,0805019359,7
654087,158295,0805019367,7
654088,158295,0805019375,7
654090,158295,0805036377,6
654091,158295,0805036504,7
654092,158295,0805059555,6
654192,158295,0937611018,8
654217,158295,1551667509,8
654220,158295,1551668122,5
654263,158295,1880418568,8
654556,158433,006101351X,8
654558,158433,0061044636,5
654562,158433,0312283423,8
654566,158433,031298250X,8
654568,158433,0312985207,8
654569,158433,0345353145,6
654570,158433,0345378490,6
654571,158433,034538430X,6
654572,158433,0345384369,6
654574,158433,034539657X,6
654576,158433,0380002930,10
654577,158433,0380759489,8
654579,158433,0385424736,8
654580,158433,0385492081,9
654588,158433,0425132951,7
654589,158433,0425133540,8
654591,158433,0425143325,8
654592,158433,0425144429,6
654593,158433,0425147517,7
654595,158433,0425153975,7
654596,158433,0425161722,8
654601,158433,044021145X,7
654602,158433,0440213525,7
654603,158433,0440220602,7
654604,158433,0440221471,8
654606,158433,0440241073,8
654608,158433,0446601241,8
654609,158433,0446603392,7
654613,158433,0451172817,7
654615,158433,0451176464,7
654617,158433,0451181379,7
654618,158433,0451184963,8
654620,158433,0451205146,9
654621,158433,0451210743,10
654624,158433,0452278902,9
654641,158433,0553106651,10
654642,158433,0553250426,8
654644,158433,0553274503,10
654645,158433,0553278002,7
654647,158433,0553579754,10
654650,158433,0670858692,5
654651,158433,067102423X,7
654652,158433,0671527215,9
654654,158433,0671776975,9
654656,158433,0679419462,5
655682,159033,0060958022,9
655685,159033,0060977477,9
655720,159033,0156628708,6
655743,159033,0312979479,8
655767,159033,0345342968,9
655945,159033,0399150838,9
655986,159033,0440220424,9
655994,159033,044023722X,9
655996,159033,0440241162,8
656067,159033,0449219372,8
656104,159033,0452262933,7
656121,159033,0515113328,8
656123,159033,0515115649,7
656125,159033,0515122408,8
656129,159033,0515127396,6
656134,159033,0515132268,8
656137,159033,0515134384,7
656146,159033,0517595753,8
656200,159033,0553296981,8
656251,159033,0671027360,9
656295,159033,0679444815,10
656318,159033,0684814994,8
656330,159033,0688147259,8
656354,159033,0767900383,8
656366,159033,0786886994,9
656381,159033,0804117683,7
656415,159033,0860074382,9
656418,159033,0874778883,9
656432,159033,0894808249,8
656449,159033,1551665301,9
656495,159033,1931561648,9
657845,159506,0099993805,8
657846,159506,0140177396,8
657848,159506,0140187537,7
657850,159506,0140390464,9
657852,159506,0142000663,10
657858,159506,0312265840,7
657859,159506,0312976275,7
657860,159506,0345321383,10
657862,159506,0345339681,9
657863,159506,0345339703,10
657864,159506,0345339711,10
657865,159506,0345339738,10
657866,159506,0345342968,5
657867,159506,0345348109,7
657868,159506,0345384350,8
657873,159506,0380018179,9
657874,159506,0380788624,9
657876,159506,038533348X,9
657879,159506,0425133540,9
657881,159506,0439064872,8
657882,159506,0439139600,9
657883,159506,043935806X,8
657884,159506,0440145465,10
657886,159506,0440184622,10
657889,159506,044021145X,8
657890,159506,0440213525,8
657892,159506,0440225701,8
657893,159506,0440234743,8
657894,159506,0441569595,9
657895,159506,0446353205,8
657899,159506,0451167716,9
657900,159506,0451172817,8
657901,159506,0451191145,8
657919,159506,055327449X,7
657920,159506,0553274503,7
657922,159506,0553278223,8
657923,159506,0553278746,8
657924,159506,0553283685,10
657926,159506,0553296124,7
657932,159506,0553572946,8
657933,159506,0553572989,10
657934,159506,0553582925,6
657935,159506,059035342X,7
657936,159506,0609804618,7
657938,159506,0684801523,8
657939,159506,0684803356,10
657943,159506,0804109729,9
658750,159858,0061000175,6
658758,159858,0312050631,8
658782,159858,0345353145,8
658789,159858,0345417623,9
658791,159858,0345434498,8
658798,159858,0380718839,8
658801,159858,0380789035,9
658838,159858,0440236703,8
658839,159858,0441003257,9
658855,159858,0449134482,6
658882,159858,0515118656,7
658883,159858,0515130044,9
658901,159858,0553574566,7
658903,159858,0553576623,7
658906,159858,0553580930,8
658935,159858,0743448642,8
658951,159858,0812570944,8
660164,160401,0064400859,5
660167,160401,0312113420,7
660170,160401,0316678104,8
660172,160401,0316781266,8
660175,160401,0345449347,8
660216,160401,0380698439,5
660222,160401,0425101452,5
660226,160401,0425121259,5
